order_id,order_date,sku,quantity_ordered,unit_price,customer_region,order_status,fulfillment_center,expected_ship_date,actual_ship_date,priority_flag,order_value,shipping_delay_days,is_high_priority,is_cancelled,is_returned,is_completed,is_shipping_delayed
ORD-509701,2024-01-10,SKU-10344,21,72.88,South,Cancelled,FC-05,2024-01-11,,Normal,1530.48,,False,True,False,False,False
ORD-509702,2024-01-10,SKU-10060,39,127.58,South,Completed,FC-04,2024-01-12,2024-01-12,Normal,4975.62,0.0,False,False,False,True,False
ORD-509703,2024-01-10,SKU-10020,44,5.0,West,Completed,FC-01,2024-01-15,2024-01-14,Normal,220.0,-1.0,False,False,False,True,False
ORD-509704,2024-01-10,SKU-10283,48,30.07,West,Returned,FC-03,2024-01-11,,Normal,1443.36,,False,False,True,False,False
ORD-509705,2024-01-10,SKU-10182,5,95.0,South,Cancelled,FC-01,2024-01-13,,Normal,475.0,,False,True,False,False,False
ORD-509706,2024-01-10,SKU-10334,2,27.12,West,Completed,FC-02,2024-01-14,2024-01-13,Normal,54.24,-1.0,False,False,False,True,False
ORD-509707,2024-01-10,SKU-10288,19,121.9,South,Completed,FC-05,2024-01-14,2024-01-16,Normal,2316.1,2.0,False,False,False,True,True
ORD-509708,2024-01-10,SKU-10221,30,128.23,South,Returned,FC-02,2024-01-12,,Normal,3846.9,,False,False,True,False,False
ORD-509709,2024-01-10,SKU-10485,3,65.57,Midwest,Completed,FC-05,2024-01-12,2024-01-11,Normal,196.71,-1.0,False,False,False,True,False
ORD-509710,2024-01-10,SKU-10369,39,79.12,South,Returned,FC-06,2024-01-13,,Normal,3085.68,,False,False,True,False,False
ORD-509711,2024-01-10,SKU-10146,5,122.61,South,Completed,FC-04,2024-01-14,2024-01-14,Normal,613.05,0.0,False,False,False,True,False
ORD-509712,2024-01-10,SKU-10368,40,22.3,Midwest,Returned,FC-03,2024-01-15,,Normal,892.0,,False,False,True,False,False
ORD-509713,2024-01-10,SKU-10322,27,31.13,West,Completed,FC-06,2024-01-15,2024-01-14,Normal,840.51,-1.0,False,False,False,True,False
ORD-509714,2024-01-10,SKU-10417,12,96.5,Northeast,Completed,FC-04,2024-01-11,2024-01-12,Normal,1158.0,1.0,False,False,False,True,True
ORD-509715,2024-01-10,SKU-10350,29,120.19,Northeast,Completed,FC-05,2024-01-11,2024-01-11,Normal,3485.51,0.0,False,False,False,True,False
ORD-509716,2024-01-10,SKU-10038,40,118.21,Midwest,Returned,FC-03,2024-01-13,,High,4728.4,,True,False,True,False,False
ORD-509717,2024-01-10,SKU-10430,10,111.54,South,Completed,FC-02,2024-01-14,2024-01-13,Normal,1115.4,-1.0,False,False,False,True,False
ORD-509718,2024-01-10,SKU-10227,45,22.06,Midwest,Cancelled,FC-03,2024-01-14,,Normal,992.7,,False,True,False,False,False
ORD-509719,2024-01-10,SKU-10335,47,22.08,Midwest,Completed,FC-06,2024-01-14,2024-01-13,Normal,1037.76,-1.0,False,False,False,True,False
ORD-509720,2024-01-10,SKU-10202,26,48.28,Northeast,Cancelled,FC-06,2024-01-12,,Normal,1255.28,,False,True,False,False,False
ORD-509721,2024-01-10,SKU-10453,26,109.44,South,Completed,FC-05,2024-01-14,2024-01-15,High,2845.44,1.0,True,False,False,True,True
ORD-509722,2024-01-10,SKU-10087,26,118.47,Northeast,Cancelled,FC-04,2024-01-13,,Normal,3080.22,,False,True,False,False,False
ORD-509723,2024-01-10,SKU-10249,38,52.31,South,Returned,FC-04,2024-01-11,,Normal,1987.78,,False,False,True,False,False
ORD-509724,2024-01-10,SKU-10196,6,115.97,West,Cancelled,FC-01,2024-01-12,,Normal,695.82,,False,True,False,False,False
ORD-509725,2024-01-10,SKU-10226,14,109.61,Midwest,Returned,FC-05,2024-01-12,,Normal,1534.54,,False,False,True,False,False
ORD-509726,2024-01-10,SKU-10317,36,124.28,South,Returned,FC-02,2024-01-11,,Normal,4474.08,,False,False,True,False,False
ORD-509727,2024-01-10,SKU-10144,37,16.1,South,Completed,FC-04,2024-01-12,2024-01-14,Normal,595.7,2.0,False,False,False,True,True
ORD-509728,2024-01-10,SKU-10340,2,61.5,West,Cancelled,FC-02,2024-01-15,,High,123.0,,True,True,False,False,False
ORD-509729,2024-01-10,SKU-10010,13,113.25,West,Completed,FC-06,2024-01-12,2024-01-12,Normal,1472.25,0.0,False,False,False,True,False
ORD-509730,2024-01-10,SKU-10235,27,91.56,West,Completed,FC-02,2024-01-15,2024-01-15,Normal,2472.12,0.0,False,False,False,True,False
ORD-509731,2024-01-10,SKU-10411,12,37.16,Midwest,Completed,FC-06,2024-01-14,2024-01-15,Normal,445.92,1.0,False,False,False,True,True
ORD-509732,2024-01-10,SKU-10028,29,66.73,Northeast,Completed,FC-03,2024-01-14,2024-01-14,Normal,1935.17,0.0,False,False,False,True,False
ORD-509733,2024-01-10,SKU-10472,16,97.04,South,Completed,FC-05,2024-01-14,2024-01-16,Normal,1552.64,2.0,False,False,False,True,True
ORD-509734,2024-01-10,SKU-10409,17,91.73,South,Completed,FC-01,2024-01-12,2024-01-14,High,1559.41,2.0,True,False,False,True,True
ORD-509735,2024-01-10,SKU-10107,39,72.13,Midwest,Completed,FC-01,2024-01-12,2024-01-14,Normal,2813.07,2.0,False,False,False,True,True
ORD-509736,2024-01-10,SKU-10015,46,143.01,South,Completed,FC-05,2024-01-12,2024-01-12,Normal,6578.46,0.0,False,False,False,True,False
ORD-509737,2024-01-10,SKU-10202,1,69.99,Midwest,Returned,FC-01,2024-01-11,,Normal,69.99,,False,False,True,False,False
ORD-509738,2024-01-10,SKU-10244,41,23.98,West,Completed,FC-06,2024-01-12,2024-01-14,Normal,983.18,2.0,False,False,False,True,True
ORD-509739,2024-01-10,SKU-10033,36,113.36,South,Returned,FC-05,2024-01-13,,Normal,4080.96,,False,False,True,False,False
ORD-509740,2024-01-10,SKU-10463,2,104.17,South,Returned,FC-04,2024-01-12,,Normal,208.34,,False,False,True,False,False
ORD-509741,2024-01-10,SKU-10410,1,91.4,Midwest,Returned,FC-01,2024-01-12,,Normal,91.4,,False,False,True,False,False
ORD-509742,2024-01-10,SKU-10053,46,61.98,Midwest,Returned,FC-04,2024-01-13,,Normal,2851.08,,False,False,True,False,False
ORD-509743,2024-01-10,SKU-10426,19,133.26,Northeast,Cancelled,FC-06,2024-01-13,,Normal,2531.94,,False,True,False,False,False
ORD-509744,2024-01-10,SKU-10042,43,130.4,West,Completed,FC-06,2024-01-11,2024-01-12,Normal,5607.2,1.0,False,False,False,True,True
ORD-509745,2024-01-10,SKU-10148,37,127.1,Midwest,Cancelled,FC-04,2024-01-15,,Normal,4702.7,,False,True,False,False,False
ORD-509746,2024-01-10,SKU-10423,41,52.24,Midwest,Cancelled,FC-02,2024-01-11,,Normal,2141.84,,False,True,False,False,False
ORD-509747,2024-01-10,SKU-10346,14,63.24,West,Completed,FC-01,2024-01-12,2024-01-14,Normal,885.36,2.0,False,False,False,True,True
ORD-509748,2024-01-10,SKU-10106,15,32.61,Northeast,Cancelled,FC-03,2024-01-11,,Normal,489.15,,False,True,False,False,False
ORD-509749,2024-01-10,SKU-10354,12,129.53,Northeast,Cancelled,FC-04,2024-01-15,,High,1554.36,,True,True,False,False,False
ORD-509750,2024-01-10,SKU-10468,1,60.88,West,Completed,FC-03,2024-01-11,2024-01-12,Normal,60.88,1.0,False,False,False,True,True
ORD-509751,2024-01-10,SKU-10277,34,121.34,South,Completed,FC-04,2024-01-13,2024-01-13,High,4125.56,0.0,True,False,False,True,False
ORD-509752,2024-01-10,SKU-10424,19,107.02,West,Cancelled,FC-01,2024-01-15,,Normal,2033.38,,False,True,False,False,False
ORD-509753,2024-01-10,SKU-10173,48,111.66,West,Completed,FC-03,2024-01-14,2024-01-13,Normal,5359.68,-1.0,False,False,False,True,False
ORD-509754,2024-01-10,SKU-10472,36,129.67,West,Completed,FC-05,2024-01-15,2024-01-14,Normal,4668.12,-1.0,False,False,False,True,False
ORD-509755,2024-01-10,SKU-10312,18,24.5,West,Returned,FC-02,2024-01-13,,Normal,441.0,,False,False,True,False,False
ORD-509756,2024-01-10,SKU-10307,39,103.81,South,Completed,FC-04,2024-01-15,2024-01-15,Normal,4048.59,0.0,False,False,False,True,False
ORD-509757,2024-01-10,SKU-10310,44,11.51,Northeast,Returned,FC-01,2024-01-15,,Normal,506.44,,False,False,True,False,False
ORD-509758,2024-01-10,SKU-10131,17,135.71,South,Cancelled,FC-04,2024-01-13,,Normal,2307.07,,False,True,False,False,False
ORD-509759,2024-01-10,SKU-10241,16,48.33,West,Completed,FC-03,2024-01-15,2024-01-15,Normal,773.28,0.0,False,False,False,True,False
ORD-509760,2024-01-10,SKU-10158,46,123.24,South,Returned,FC-01,2024-01-14,,Normal,5669.04,,False,False,True,False,False
ORD-509761,2024-01-10,SKU-10448,6,6.41,Northeast,Completed,FC-01,2024-01-11,2024-01-10,Normal,38.46,-1.0,False,False,False,True,False
ORD-509762,2024-01-10,SKU-10389,3,121.72,South,Returned,FC-03,2024-01-14,,Normal,365.16,,False,False,True,False,False
ORD-509763,2024-01-10,SKU-10378,26,124.68,Midwest,Cancelled,FC-04,2024-01-12,,Normal,3241.68,,False,True,False,False,False
ORD-509764,2024-01-10,SKU-10055,20,140.35,South,Completed,FC-05,2024-01-14,2024-01-16,Normal,2807.0,2.0,False,False,False,True,True
ORD-509765,2024-01-10,SKU-10403,49,115.54,Northeast,Completed,FC-01,2024-01-12,2024-01-14,Normal,5661.46,2.0,False,False,False,True,True
ORD-509766,2024-01-10,SKU-10284,35,106.47,West,Completed,FC-05,2024-01-14,2024-01-15,Normal,3726.45,1.0,False,False,False,True,True
ORD-509767,2024-01-10,SKU-10402,18,111.92,South,Completed,FC-04,2024-01-15,2024-01-14,High,2014.56,-1.0,True,False,False,True,False
ORD-509768,2024-01-10,SKU-10087,41,107.36,Northeast,Returned,FC-06,2024-01-13,,Normal,4401.76,,False,False,True,False,False
ORD-509769,2024-01-10,SKU-10435,15,141.32,West,Completed,FC-03,2024-01-15,2024-01-17,Normal,2119.8,2.0,False,False,False,True,True
ORD-509770,2024-01-10,SKU-10148,34,19.61,South,Completed,FC-03,2024-01-12,2024-01-11,Normal,666.74,-1.0,False,False,False,True,False
ORD-509771,2024-01-10,SKU-10319,31,112.59,Midwest,Completed,FC-06,2024-01-14,2024-01-16,Normal,3490.29,2.0,False,False,False,True,True
ORD-509772,2024-01-10,SKU-10404,42,89.32,West,Completed,FC-06,2024-01-13,2024-01-12,Normal,3751.44,-1.0,False,False,False,True,False
ORD-509773,2024-01-10,SKU-10022,5,111.21,South,Completed,FC-01,2024-01-13,2024-01-12,Normal,556.05,-1.0,False,False,False,True,False
ORD-509774,2024-01-10,SKU-10342,30,74.57,Northeast,Cancelled,FC-02,2024-01-11,,Normal,2237.1,,False,True,False,False,False
ORD-509775,2024-01-10,SKU-10129,35,81.72,Northeast,Cancelled,FC-01,2024-01-12,,Normal,2860.2,,False,True,False,False,False
ORD-509776,2024-01-10,SKU-10130,48,119.0,Northeast,Completed,FC-06,2024-01-13,2024-01-13,Normal,5712.0,0.0,False,False,False,True,False
ORD-509777,2024-01-10,SKU-10258,29,78.69,South,Completed,FC-02,2024-01-11,2024-01-11,Normal,2282.01,0.0,False,False,False,True,False
ORD-509778,2024-01-10,SKU-10474,29,14.64,Northeast,Completed,FC-04,2024-01-12,2024-01-14,Normal,424.56,2.0,False,False,False,True,True
ORD-509779,2024-01-10,SKU-10040,37,18.06,West,Returned,FC-01,2024-01-11,,Normal,668.22,,False,False,True,False,False
ORD-509780,2024-01-10,SKU-10039,28,96.76,Midwest,Completed,FC-04,2024-01-15,2024-01-17,Normal,2709.28,2.0,False,False,False,True,True
ORD-509781,2024-01-10,SKU-10241,25,46.86,Midwest,Completed,FC-05,2024-01-13,2024-01-14,Normal,1171.5,1.0,False,False,False,True,True
ORD-509782,2024-01-10,SKU-10402,29,138.98,Northeast,Returned,FC-04,2024-01-13,,Normal,4030.42,,False,False,True,False,False
ORD-509783,2024-01-10,SKU-10349,21,136.4,South,Completed,FC-03,2024-01-14,2024-01-15,Normal,2864.4,1.0,False,False,False,True,True
ORD-509784,2024-01-10,SKU-10235,30,64.14,South,Completed,FC-01,2024-01-12,2024-01-12,High,1924.2,0.0,True,False,False,True,False
ORD-509785,2024-01-10,SKU-10253,16,124.0,West,Returned,FC-01,2024-01-13,,Normal,1984.0,,False,False,True,False,False
ORD-509786,2024-01-10,SKU-10445,29,33.12,South,Returned,FC-01,2024-01-13,,Normal,960.48,,False,False,True,False,False
ORD-509787,2024-01-10,SKU-10274,8,32.29,West,Completed,FC-04,2024-01-11,2024-01-13,Normal,258.32,2.0,False,False,False,True,True
ORD-509788,2024-01-10,SKU-10283,25,69.19,Midwest,Completed,FC-05,2024-01-12,2024-01-11,Normal,1729.75,-1.0,False,False,False,True,False
ORD-509789,2024-01-10,SKU-10188,27,145.23,Northeast,Completed,FC-04,2024-01-15,2024-01-14,Normal,3921.21,-1.0,False,False,False,True,False
ORD-509790,2024-01-10,SKU-10320,14,82.75,Northeast,Returned,FC-04,2024-01-11,,Normal,1158.5,,False,False,True,False,False
ORD-509791,2024-01-10,SKU-10221,28,10.34,Northeast,Returned,FC-02,2024-01-14,,Normal,289.52,,False,False,True,False,False
ORD-509792,2024-01-10,SKU-10309,36,45.55,Midwest,Completed,FC-05,2024-01-13,2024-01-15,Normal,1639.8,2.0,False,False,False,True,True
ORD-509793,2024-01-10,SKU-10153,7,132.98,West,Cancelled,FC-03,2024-01-11,,Normal,930.86,,False,True,False,False,False
ORD-509794,2024-01-10,SKU-10486,1,14.21,Midwest,Cancelled,FC-01,2024-01-15,,Normal,14.21,,False,True,False,False,False
ORD-509795,2024-01-10,SKU-10231,19,53.58,South,Completed,FC-05,2024-01-11,2024-01-13,Normal,1018.02,2.0,False,False,False,True,True
ORD-509796,2024-01-10,SKU-10113,20,108.42,Northeast,Completed,FC-04,2024-01-12,2024-01-14,Normal,2168.4,2.0,False,False,False,True,True
ORD-509797,2024-01-10,SKU-10143,32,48.99,West,Completed,FC-02,2024-01-13,2024-01-12,Normal,1567.68,-1.0,False,False,False,True,False
ORD-509798,2024-01-10,SKU-10023,26,76.12,South,Completed,FC-03,2024-01-12,2024-01-12,Normal,1979.12,0.0,False,False,False,True,False
ORD-509799,2024-01-10,SKU-10321,10,7.89,West,Returned,FC-01,2024-01-15,,Normal,78.9,,False,False,True,False,False
ORD-509800,2024-01-10,SKU-10396,25,102.15,South,Completed,FC-04,2024-01-13,2024-01-12,Normal,2553.75,-1.0,False,False,False,True,False
ORD-509801,2024-01-10,SKU-10031,49,94.18,Midwest,Cancelled,FC-04,2024-01-13,,High,4614.82,,True,True,False,False,False
ORD-509802,2024-01-10,SKU-10007,20,91.83,West,Cancelled,FC-02,2024-01-13,,Normal,1836.6,,False,True,False,False,False
ORD-509803,2024-01-10,SKU-10421,20,51.21,West,Completed,FC-04,2024-01-14,2024-01-15,Normal,1024.2,1.0,False,False,False,True,True
ORD-509804,2024-01-10,SKU-10086,21,13.18,Northeast,Completed,FC-06,2024-01-15,2024-01-14,Normal,276.78,-1.0,False,False,False,True,False
ORD-509805,2024-01-10,SKU-10031,23,25.24,South,Completed,FC-03,2024-01-11,2024-01-13,Normal,580.52,2.0,False,False,False,True,True
ORD-509806,2024-01-10,SKU-10453,10,124.46,West,Cancelled,FC-03,2024-01-11,,Normal,1244.6,,False,True,False,False,False
ORD-509807,2024-01-10,SKU-10224,28,130.36,West,Returned,FC-04,2024-01-13,,Normal,3650.08,,False,False,True,False,False
ORD-509808,2024-01-10,SKU-10077,45,143.55,Northeast,Cancelled,FC-03,2024-01-12,,Normal,6459.75,,False,True,False,False,False
ORD-509809,2024-01-10,SKU-10203,46,135.36,Northeast,Completed,FC-01,2024-01-11,2024-01-10,Normal,6226.56,-1.0,False,False,False,True,False
ORD-509810,2024-01-10,SKU-10184,34,44.87,Northeast,Completed,FC-05,2024-01-12,2024-01-11,Normal,1525.58,-1.0,False,False,False,True,False
ORD-509811,2024-01-10,SKU-10474,20,98.88,West,Completed,FC-05,2024-01-12,2024-01-14,Normal,1977.6,2.0,False,False,False,True,True
ORD-509812,2024-01-10,SKU-10167,21,21.1,South,Completed,FC-01,2024-01-12,2024-01-13,Normal,443.1,1.0,False,False,False,True,True
ORD-509813,2024-01-10,SKU-10483,43,85.39,Northeast,Completed,FC-05,2024-01-12,2024-01-14,Normal,3671.77,2.0,False,False,False,True,True
ORD-509814,2024-01-10,SKU-10313,47,7.53,Northeast,Returned,FC-02,2024-01-11,,Normal,353.91,,False,False,True,False,False
ORD-509815,2024-01-10,SKU-10463,3,24.47,Northeast,Cancelled,FC-01,2024-01-11,,Normal,73.41,,False,True,False,False,False
ORD-509816,2024-01-10,SKU-10274,28,125.47,South,Completed,FC-01,2024-01-11,2024-01-11,Normal,3513.16,0.0,False,False,False,True,False
ORD-509817,2024-01-10,SKU-10026,33,53.42,Northeast,Completed,FC-04,2024-01-12,2024-01-12,Normal,1762.86,0.0,False,False,False,True,False
ORD-509818,2024-01-10,SKU-10149,26,36.15,South,Cancelled,FC-02,2024-01-14,,Normal,939.9,,False,True,False,False,False
ORD-509819,2024-01-10,SKU-10386,3,108.85,Midwest,Cancelled,FC-01,2024-01-12,,Normal,326.55,,False,True,False,False,False
ORD-509820,2024-01-10,SKU-10141,16,46.74,West,Returned,FC-02,2024-01-11,,Normal,747.84,,False,False,True,False,False
ORD-509821,2024-01-10,SKU-10160,38,124.83,West,Returned,FC-06,2024-01-11,,Normal,4743.54,,False,False,True,False,False
ORD-509822,2024-01-10,SKU-10356,13,35.43,West,Returned,FC-04,2024-01-11,,Normal,460.59,,False,False,True,False,False
ORD-509823,2024-01-10,SKU-10441,30,102.37,Northeast,Completed,FC-03,2024-01-15,2024-01-15,Normal,3071.1,0.0,False,False,False,True,False
ORD-509824,2024-01-10,SKU-10002,14,46.5,South,Completed,FC-04,2024-01-12,2024-01-13,Normal,651.0,1.0,False,False,False,True,True
ORD-509825,2024-01-10,SKU-10026,17,127.04,Midwest,Completed,FC-01,2024-01-13,2024-01-12,Normal,2159.68,-1.0,False,False,False,True,False
ORD-509826,2024-01-10,SKU-10007,30,13.01,Northeast,Completed,FC-06,2024-01-11,2024-01-11,Normal,390.3,0.0,False,False,False,True,False
ORD-509827,2024-01-10,SKU-10012,23,57.78,Northeast,Completed,FC-04,2024-01-14,2024-01-16,Normal,1328.94,2.0,False,False,False,True,True
ORD-509828,2024-01-10,SKU-10058,17,21.0,West,Completed,FC-06,2024-01-13,2024-01-13,Normal,357.0,0.0,False,False,False,True,False
ORD-509829,2024-01-10,SKU-10024,49,120.83,West,Completed,FC-01,2024-01-13,2024-01-13,Normal,5920.67,0.0,False,False,False,True,False
ORD-509830,2024-01-10,SKU-10279,31,104.01,Northeast,Completed,FC-03,2024-01-12,2024-01-14,Normal,3224.31,2.0,False,False,False,True,True
ORD-509831,2024-01-10,SKU-10107,21,101.42,West,Cancelled,FC-05,2024-01-11,,Normal,2129.82,,False,True,False,False,False
ORD-509832,2024-01-10,SKU-10248,11,120.07,West,Completed,FC-04,2024-01-14,2024-01-15,Normal,1320.77,1.0,False,False,False,True,True
ORD-509833,2024-01-10,SKU-10084,5,80.93,South,Cancelled,FC-01,2024-01-12,,Normal,404.65,,False,True,False,False,False
ORD-509834,2024-01-10,SKU-10176,6,145.64,Midwest,Completed,FC-02,2024-01-14,2024-01-14,High,873.84,0.0,True,False,False,True,False
ORD-509835,2024-01-10,SKU-10355,13,33.52,South,Completed,FC-01,2024-01-14,2024-01-13,Normal,435.76,-1.0,False,False,False,True,False
ORD-509836,2024-01-10,SKU-10189,34,103.74,West,Completed,FC-02,2024-01-15,2024-01-14,Normal,3527.16,-1.0,False,False,False,True,False
ORD-509837,2024-01-10,SKU-10129,45,17.39,West,Returned,FC-01,2024-01-14,,Normal,782.55,,False,False,True,False,False
ORD-509838,2024-01-10,SKU-10283,1,5.85,Northeast,Cancelled,FC-06,2024-01-15,,Normal,5.85,,False,True,False,False,False
ORD-509839,2024-01-10,SKU-10396,17,13.53,West,Completed,FC-06,2024-01-15,2024-01-14,Normal,230.01,-1.0,False,False,False,True,False
ORD-509840,2024-01-10,SKU-10106,34,83.3,West,Cancelled,FC-05,2024-01-11,,Normal,2832.2,,False,True,False,False,False
ORD-509841,2024-01-10,SKU-10044,44,84.79,West,Cancelled,FC-03,2024-01-15,,Normal,3730.76,,False,True,False,False,False
ORD-509842,2024-01-10,SKU-10420,26,48.37,West,Completed,FC-02,2024-01-12,2024-01-13,High,1257.62,1.0,True,False,False,True,True
ORD-509843,2024-01-10,SKU-10365,40,90.8,Northeast,Completed,FC-03,2024-01-13,2024-01-15,Normal,3632.0,2.0,False,False,False,True,True
ORD-509844,2024-01-10,SKU-10021,15,61.33,South,Completed,FC-01,2024-01-13,2024-01-13,Normal,919.95,0.0,False,False,False,True,False
ORD-509845,2024-01-10,SKU-10297,35,30.7,Midwest,Cancelled,FC-02,2024-01-13,,Normal,1074.5,,False,True,False,False,False
ORD-509846,2024-01-10,SKU-10078,40,64.02,Northeast,Returned,FC-06,2024-01-12,,Normal,2560.8,,False,False,True,False,False
ORD-509847,2024-01-10,SKU-10401,42,106.7,South,Returned,FC-04,2024-01-12,,Normal,4481.4,,False,False,True,False,False
ORD-509848,2024-01-10,SKU-10238,14,38.77,Midwest,Cancelled,FC-01,2024-01-14,,Normal,542.78,,False,True,False,False,False
ORD-509849,2024-01-10,SKU-10077,21,131.75,Midwest,Completed,FC-02,2024-01-11,2024-01-11,Normal,2766.75,0.0,False,False,False,True,False
ORD-509850,2024-01-10,SKU-10192,44,117.3,South,Completed,FC-04,2024-01-15,2024-01-14,Normal,5161.2,-1.0,False,False,False,True,False
ORD-509851,2024-01-10,SKU-10415,24,87.37,Northeast,Completed,FC-01,2024-01-13,2024-01-12,Normal,2096.88,-1.0,False,False,False,True,False
ORD-509852,2024-01-10,SKU-10424,45,126.31,Midwest,Completed,FC-04,2024-01-11,2024-01-10,Normal,5683.95,-1.0,False,False,False,True,False
ORD-509853,2024-01-10,SKU-10432,48,36.38,West,Completed,FC-02,2024-01-12,2024-01-14,Normal,1746.24,2.0,False,False,False,True,True
ORD-509854,2024-01-10,SKU-10274,18,110.46,Midwest,Completed,FC-04,2024-01-12,2024-01-13,Normal,1988.28,1.0,False,False,False,True,True
ORD-509855,2024-01-10,SKU-10147,2,6.95,Northeast,Completed,FC-03,2024-01-13,2024-01-13,Normal,13.9,0.0,False,False,False,True,False
ORD-509856,2024-01-10,SKU-10218,39,121.55,Midwest,Completed,FC-01,2024-01-11,2024-01-10,Normal,4740.45,-1.0,False,False,False,True,False
ORD-509857,2024-01-10,SKU-10461,44,92.24,South,Completed,FC-03,2024-01-13,2024-01-13,Normal,4058.56,0.0,False,False,False,True,False
ORD-509858,2024-01-10,SKU-10282,35,51.82,South,Completed,FC-01,2024-01-12,2024-01-13,Normal,1813.7,1.0,False,False,False,True,True
ORD-509859,2024-01-10,SKU-10298,5,76.96,West,Completed,FC-03,2024-01-15,2024-01-15,Normal,384.8,0.0,False,False,False,True,False
ORD-509860,2024-01-10,SKU-10119,40,76.75,Northeast,Completed,FC-05,2024-01-11,2024-01-12,Normal,3070.0,1.0,False,False,False,True,True
ORD-509861,2024-01-10,SKU-10245,38,23.97,Midwest,Returned,FC-02,2024-01-13,,Normal,910.86,,False,False,True,False,False
ORD-509862,2024-01-10,SKU-10388,22,149.91,Midwest,Completed,FC-02,2024-01-11,2024-01-10,High,3298.02,-1.0,True,False,False,True,False
ORD-509863,2024-01-10,SKU-10079,45,100.98,Midwest,Completed,FC-02,2024-01-11,2024-01-11,Normal,4544.1,0.0,False,False,False,True,False
