order_id,order_date,sku,quantity_ordered,unit_price,customer_region,order_status,fulfillment_center,expected_ship_date,actual_ship_date,priority_flag
ORD-502504,2024-01-03,SKU-10286,36,121.28,West,Completed,FC-04,2024-01-06,2024-01-05,Normal
ORD-502505,2024-01-03,SKU-10192,30,65.33,West,Completed,FC-02,2024-01-08,2024-01-10,Normal
ORD-502506,2024-01-03,SKU-10152,11,139.42,West,Completed,FC-04,2024-01-08,2024-01-09,Normal
ORD-502507,2024-01-03,SKU-10307,46,30.05,South,Cancelled,FC-01,2024-01-07,,Normal
ORD-502508,2024-01-03,SKU-10481,27,82.02,South,Completed,FC-04,2024-01-07,2024-01-09,Normal
ORD-502509,2024-01-03,SKU-10034,48,29.96,South,Completed,FC-01,2024-01-07,2024-01-09,Normal
ORD-502510,2024-01-03,SKU-10123,4,84.67,South,Cancelled,FC-04,2024-01-08,,Normal
ORD-502511,2024-01-03,SKU-10279,9,60.42,Northeast,Completed,FC-03,2024-01-04,2024-01-03,Normal
ORD-502512,2024-01-03,SKU-10016,48,97.53,Northeast,Completed,FC-03,2024-01-05,2024-01-04,Normal
ORD-502513,2024-01-03,SKU-10454,39,66.93,Midwest,Completed,FC-02,2024-01-06,2024-01-08,Normal
ORD-502514,2024-01-03,SKU-10375,19,69.63,West,Completed,FC-02,2024-01-08,2024-01-08,Normal
ORD-502515,2024-01-03,SKU-10412,28,116.11,West,Cancelled,FC-03,2024-01-05,,Normal
ORD-502516,2024-01-03,SKU-10486,22,49.32,West,Returned,FC-05,2024-01-04,,Normal
ORD-502517,2024-01-03,SKU-10066,33,82.96,West,Completed,FC-01,2024-01-07,2024-01-08,High
ORD-502518,2024-01-03,SKU-10259,32,47.1,South,Completed,FC-04,2024-01-08,2024-01-08,Normal
ORD-502519,2024-01-03,SKU-10400,47,7.92,West,Completed,FC-01,2024-01-05,2024-01-04,High
ORD-502520,2024-01-03,SKU-10400,32,136.71,Northeast,Completed,FC-06,2024-01-07,2024-01-08,Normal
ORD-502521,2024-01-03,SKU-10009,12,133.69,Northeast,Cancelled,FC-01,2024-01-06,,Normal
ORD-502522,2024-01-03,SKU-10193,49,106.88,Northeast,Completed,FC-06,2024-01-06,2024-01-05,Normal
ORD-502523,2024-01-03,SKU-10070,33,145.5,Northeast,Completed,FC-01,2024-01-07,2024-01-08,Normal
ORD-502524,2024-01-03,SKU-10462,18,48.23,South,Completed,FC-02,2024-01-04,2024-01-03,Normal
ORD-502525,2024-01-03,SKU-10470,15,73.27,Midwest,Completed,FC-02,2024-01-07,2024-01-07,High
ORD-502526,2024-01-03,SKU-10005,46,88.67,Northeast,Completed,FC-06,2024-01-04,2024-01-04,Normal
ORD-502527,2024-01-03,SKU-10413,44,68.23,West,Cancelled,FC-01,2024-01-04,,Normal
ORD-502528,2024-01-03,SKU-10127,24,10.63,West,Completed,FC-01,2024-01-05,2024-01-05,Normal
ORD-502529,2024-01-03,SKU-10092,20,109.56,West,Completed,FC-03,2024-01-04,2024-01-04,Normal
ORD-502530,2024-01-03,SKU-10335,9,127.17,South,Completed,FC-02,2024-01-08,2024-01-09,Normal
ORD-502531,2024-01-03,SKU-10245,25,121.7,West,Completed,FC-01,2024-01-08,2024-01-10,Normal
ORD-502532,2024-01-03,SKU-10278,15,55.57,Northeast,Completed,FC-06,2024-01-06,2024-01-06,Normal
ORD-502533,2024-01-03,SKU-10182,14,134.96,Northeast,Completed,FC-06,2024-01-04,2024-01-04,Normal
ORD-502534,2024-01-03,SKU-10187,3,107.34,South,Cancelled,FC-06,2024-01-04,,Normal
ORD-502535,2024-01-03,SKU-10457,27,100.9,South,Completed,FC-06,2024-01-06,2024-01-05,Normal
ORD-502536,2024-01-03,SKU-10053,5,116.18,South,Completed,FC-04,2024-01-04,2024-01-06,Normal
ORD-502537,2024-01-03,SKU-10318,29,55.19,South,Returned,FC-01,2024-01-08,,Normal
ORD-502538,2024-01-03,SKU-10070,12,103.0,Midwest,Cancelled,FC-03,2024-01-08,,Normal
ORD-502539,2024-01-03,SKU-10107,3,7.25,South,Completed,FC-06,2024-01-04,2024-01-05,Normal
ORD-502540,2024-01-03,SKU-10072,26,32.77,Midwest,Completed,FC-06,2024-01-06,2024-01-05,Normal
ORD-502541,2024-01-03,SKU-10391,16,40.0,West,Returned,FC-01,2024-01-07,,Normal
ORD-502542,2024-01-03,SKU-10017,27,56.68,South,Completed,FC-05,2024-01-07,2024-01-06,Normal
ORD-502543,2024-01-03,SKU-10423,38,112.3,West,Completed,FC-03,2024-01-05,2024-01-06,Normal
ORD-502544,2024-01-03,SKU-10196,9,106.57,West,Returned,FC-04,2024-01-08,,Normal
ORD-502545,2024-01-03,SKU-10022,15,10.81,Midwest,Completed,FC-04,2024-01-07,2024-01-06,Normal
ORD-502546,2024-01-03,SKU-10220,24,27.07,West,Cancelled,FC-06,2024-01-04,,Normal
ORD-502547,2024-01-03,SKU-10277,10,42.61,West,Completed,FC-05,2024-01-04,2024-01-03,Normal
ORD-502548,2024-01-03,SKU-10172,44,130.2,Midwest,Completed,FC-01,2024-01-05,2024-01-05,Normal
ORD-502549,2024-01-03,SKU-10424,44,27.28,Northeast,Cancelled,FC-04,2024-01-07,,Normal
ORD-502550,2024-01-03,SKU-10475,25,118.68,West,Completed,FC-05,2024-01-04,2024-01-05,Normal
ORD-502551,2024-01-03,SKU-10369,9,26.84,Northeast,Completed,FC-04,2024-01-04,2024-01-05,Normal
ORD-502552,2024-01-03,SKU-10290,32,7.95,South,Cancelled,FC-02,2024-01-04,,Normal
ORD-502553,2024-01-03,SKU-10239,17,75.63,Midwest,Completed,FC-01,2024-01-08,2024-01-07,Normal
ORD-502554,2024-01-03,SKU-10349,41,139.83,West,Completed,FC-02,2024-01-04,2024-01-04,Normal
ORD-502555,2024-01-03,SKU-10151,30,22.36,Northeast,Completed,FC-01,2024-01-04,2024-01-04,Normal
ORD-502556,2024-01-03,SKU-10185,14,85.61,South,Completed,FC-06,2024-01-05,2024-01-05,Normal
ORD-502557,2024-01-03,SKU-10311,25,141.78,West,Completed,FC-03,2024-01-05,2024-01-06,Normal
ORD-502558,2024-01-03,SKU-10164,44,68.3,Midwest,Completed,FC-04,2024-01-08,2024-01-10,Normal
ORD-502559,2024-01-03,SKU-10225,47,92.14,Northeast,Completed,FC-01,2024-01-06,2024-01-08,Normal
ORD-502560,2024-01-03,SKU-10245,34,40.13,Midwest,Cancelled,FC-04,2024-01-05,,High
ORD-502561,2024-01-03,SKU-10480,35,80.65,South,Completed,FC-05,2024-01-07,2024-01-08,Normal
ORD-502562,2024-01-03,SKU-10488,4,146.08,Northeast,Completed,FC-02,2024-01-08,2024-01-08,Normal
ORD-502563,2024-01-03,SKU-10402,29,31.48,South,Completed,FC-04,2024-01-04,2024-01-03,Normal
ORD-502564,2024-01-03,SKU-10322,26,112.05,Midwest,Completed,FC-05,2024-01-07,2024-01-08,Normal
ORD-502565,2024-01-03,SKU-10119,13,75.21,West,Completed,FC-02,2024-01-07,2024-01-08,Normal
ORD-502566,2024-01-03,SKU-10440,24,90.57,South,Returned,FC-01,2024-01-06,,Normal
ORD-502567,2024-01-03,SKU-10116,22,49.93,South,Completed,FC-03,2024-01-04,2024-01-05,High
ORD-502568,2024-01-03,SKU-10432,9,138.87,West,Completed,FC-05,2024-01-07,2024-01-06,Normal
ORD-502569,2024-01-03,SKU-10055,17,11.26,Northeast,Completed,FC-01,2024-01-05,2024-01-06,Normal
ORD-502570,2024-01-03,SKU-10121,37,126.16,South,Completed,FC-05,2024-01-05,2024-01-06,Normal
ORD-502571,2024-01-03,SKU-10421,38,44.94,West,Returned,FC-06,2024-01-07,,Normal
ORD-502572,2024-01-03,SKU-10144,14,144.06,West,Completed,FC-03,2024-01-05,2024-01-05,Normal
ORD-502573,2024-01-03,SKU-10184,20,50.35,Northeast,Completed,FC-06,2024-01-05,2024-01-04,Normal
ORD-502574,2024-01-03,SKU-10482,10,81.57,West,Completed,FC-02,2024-01-08,2024-01-09,Normal
ORD-502575,2024-01-03,SKU-10148,28,109.45,West,Completed,FC-01,2024-01-06,2024-01-06,Normal
ORD-502576,2024-01-03,SKU-10413,43,32.74,South,Completed,FC-02,2024-01-07,2024-01-06,Normal
ORD-502577,2024-01-03,SKU-10298,12,121.63,Midwest,Completed,FC-04,2024-01-04,2024-01-05,Normal
ORD-502578,2024-01-03,SKU-10332,42,106.65,West,Completed,FC-02,2024-01-08,2024-01-07,Normal
ORD-502579,2024-01-03,SKU-10294,40,82.44,Northeast,Cancelled,FC-05,2024-01-06,,Normal
ORD-502580,2024-01-03,SKU-10433,26,74.89,West,Cancelled,FC-05,2024-01-04,,Normal
ORD-502581,2024-01-03,SKU-10268,43,114.09,Northeast,Cancelled,FC-03,2024-01-05,,Normal
ORD-502582,2024-01-03,SKU-10428,26,85.35,South,Cancelled,FC-02,2024-01-05,,Normal
ORD-502583,2024-01-03,SKU-10409,43,130.69,Midwest,Completed,FC-04,2024-01-04,2024-01-05,Normal
ORD-502584,2024-01-03,SKU-10497,7,111.76,Midwest,Completed,FC-04,2024-01-05,2024-01-06,Normal
ORD-502585,2024-01-03,SKU-10450,35,24.22,South,Returned,FC-01,2024-01-07,,Normal
ORD-502586,2024-01-03,SKU-10258,34,140.37,South,Completed,FC-06,2024-01-06,2024-01-07,Normal
ORD-502587,2024-01-03,SKU-10117,32,36.76,Northeast,Returned,FC-02,2024-01-08,,Normal
ORD-502588,2024-01-03,SKU-10423,21,94.58,Midwest,Completed,FC-04,2024-01-07,2024-01-08,Normal
ORD-502589,2024-01-03,SKU-10340,33,39.69,South,Completed,FC-03,2024-01-08,2024-01-08,Normal
ORD-502590,2024-01-03,SKU-10060,34,44.2,Northeast,Completed,FC-04,2024-01-06,2024-01-07,Normal
ORD-502591,2024-01-03,SKU-10075,15,110.98,Northeast,Cancelled,FC-06,2024-01-04,,Normal
ORD-502592,2024-01-03,SKU-10101,37,111.87,Northeast,Completed,FC-01,2024-01-05,2024-01-05,Normal
ORD-502593,2024-01-03,SKU-10214,28,77.44,Northeast,Completed,FC-06,2024-01-06,2024-01-05,Normal
ORD-502594,2024-01-03,SKU-10445,32,12.54,Northeast,Completed,FC-01,2024-01-06,2024-01-06,Normal
ORD-502595,2024-01-03,SKU-10037,14,43.05,Northeast,Completed,FC-04,2024-01-08,2024-01-07,Normal
ORD-502596,2024-01-03,SKU-10205,43,133.59,Midwest,Cancelled,FC-06,2024-01-06,,Normal
ORD-502597,2024-01-03,SKU-10172,21,113.71,West,Completed,FC-06,2024-01-06,2024-01-08,High
ORD-502598,2024-01-03,SKU-10378,26,144.47,Northeast,Completed,FC-04,2024-01-05,2024-01-07,Normal
ORD-502599,2024-01-03,SKU-10379,36,77.71,South,Returned,FC-04,2024-01-04,,Normal
ORD-502600,2024-01-03,SKU-10375,4,64.39,West,Completed,FC-02,2024-01-08,2024-01-09,Normal
ORD-502601,2024-01-03,SKU-10303,29,75.4,South,Cancelled,FC-06,2024-01-04,,Normal
ORD-502602,2024-01-03,SKU-10194,31,73.35,Northeast,Completed,FC-02,2024-01-05,2024-01-04,Normal
ORD-502603,2024-01-03,SKU-10301,25,77.78,West,Completed,FC-02,2024-01-05,2024-01-07,Normal
ORD-502604,2024-01-03,SKU-10174,35,21.39,Northeast,Completed,FC-03,2024-01-05,2024-01-05,Normal
ORD-502605,2024-01-03,SKU-10163,1,30.58,Midwest,Completed,FC-01,2024-01-06,2024-01-07,Normal
ORD-502606,2024-01-03,SKU-10376,4,24.01,Northeast,Completed,FC-05,2024-01-06,2024-01-07,Normal
ORD-502607,2024-01-03,SKU-10450,8,43.44,South,Cancelled,FC-01,2024-01-06,,Normal
ORD-502608,2024-01-03,SKU-10084,47,24.65,South,Completed,FC-03,2024-01-05,2024-01-05,Normal
ORD-502609,2024-01-03,SKU-10114,14,137.69,South,Completed,FC-03,2024-01-06,2024-01-06,Normal
ORD-502610,2024-01-03,SKU-10385,5,41.65,Midwest,Completed,FC-06,2024-01-06,2024-01-07,Normal
ORD-502611,2024-01-03,SKU-10049,39,71.17,Midwest,Completed,FC-01,2024-01-04,2024-01-05,Normal
ORD-502612,2024-01-03,SKU-10020,48,15.33,Midwest,Cancelled,FC-01,2024-01-04,,Normal
ORD-502613,2024-01-03,SKU-10421,36,20.01,South,Completed,FC-02,2024-01-08,2024-01-07,Normal
ORD-502614,2024-01-03,SKU-10485,17,140.97,Northeast,Cancelled,FC-06,2024-01-06,,Normal
ORD-502615,2024-01-03,SKU-10064,47,142.18,South,Returned,FC-01,2024-01-08,,Normal
ORD-502616,2024-01-03,SKU-10470,11,83.41,Northeast,Completed,FC-04,2024-01-05,2024-01-05,Normal
ORD-502617,2024-01-03,SKU-10044,28,145.95,South,Completed,FC-06,2024-01-04,2024-01-04,Normal
ORD-502618,2024-01-03,SKU-10495,4,87.57,West,Completed,FC-06,2024-01-05,2024-01-06,Normal
ORD-502619,2024-01-03,SKU-10372,16,15.61,South,Completed,FC-02,2024-01-07,2024-01-07,Normal
ORD-502620,2024-01-03,SKU-10141,9,133.7,West,Returned,FC-06,2024-01-07,,Normal
ORD-502621,2024-01-03,SKU-10456,3,105.9,Northeast,Completed,FC-01,2024-01-05,2024-01-04,Normal
ORD-502622,2024-01-03,SKU-10406,15,145.38,South,Cancelled,FC-02,2024-01-07,,Normal
ORD-502623,2024-01-03,SKU-10338,24,46.25,West,Completed,FC-02,2024-01-06,2024-01-07,Normal
ORD-502624,2024-01-03,SKU-10192,15,28.62,Midwest,Completed,FC-03,2024-01-07,2024-01-06,Normal
ORD-502625,2024-01-03,SKU-10248,1,125.82,Northeast,Completed,FC-03,2024-01-06,2024-01-06,Normal
ORD-502626,2024-01-03,SKU-10325,17,12.32,Midwest,Completed,FC-01,2024-01-05,2024-01-07,Normal
ORD-502627,2024-01-03,SKU-10251,21,69.45,Midwest,Cancelled,FC-06,2024-01-06,,Normal
ORD-502628,2024-01-03,SKU-10214,11,32.61,Northeast,Completed,FC-06,2024-01-08,2024-01-08,Normal
ORD-502629,2024-01-03,SKU-10326,31,16.49,Northeast,Completed,FC-05,2024-01-06,2024-01-06,Normal
ORD-502630,2024-01-03,SKU-10092,14,69.62,Midwest,Completed,FC-03,2024-01-05,2024-01-04,Normal
ORD-502631,2024-01-03,SKU-10250,36,22.88,South,Returned,FC-05,2024-01-05,,Normal
ORD-502632,2024-01-03,SKU-10049,48,15.4,West,Completed,FC-03,2024-01-04,2024-01-04,Normal
ORD-502633,2024-01-03,SKU-10228,21,18.71,Midwest,Completed,FC-06,2024-01-04,2024-01-03,Normal
ORD-502634,2024-01-03,SKU-10090,47,100.56,South,Returned,FC-06,2024-01-04,,Normal
ORD-502635,2024-01-03,SKU-10356,26,20.16,Midwest,Returned,FC-04,2024-01-07,,Normal
ORD-502636,2024-01-03,SKU-10442,33,81.49,Northeast,Returned,FC-06,2024-01-04,,Normal
ORD-502637,2024-01-03,SKU-10148,30,129.21,Midwest,Completed,FC-04,2024-01-04,2024-01-05,High
ORD-502638,2024-01-03,SKU-10395,1,54.45,South,Completed,FC-06,2024-01-04,2024-01-03,Normal
ORD-502639,2024-01-03,SKU-10200,25,98.2,Northeast,Returned,FC-04,2024-01-05,,Normal
ORD-502640,2024-01-03,SKU-10027,42,134.89,Northeast,Completed,FC-06,2024-01-06,2024-01-08,Normal
ORD-502641,2024-01-03,SKU-10325,43,57.8,South,Completed,FC-04,2024-01-05,2024-01-04,Normal
ORD-502642,2024-01-03,SKU-10293,17,67.4,Midwest,Completed,FC-06,2024-01-07,2024-01-06,Normal
ORD-502643,2024-01-03,SKU-10495,17,102.15,South,Cancelled,FC-02,2024-01-07,,Normal
ORD-502644,2024-01-03,SKU-10010,20,42.22,Northeast,Completed,FC-01,2024-01-06,2024-01-05,Normal
ORD-502645,2024-01-03,SKU-10170,4,63.35,West,Completed,FC-06,2024-01-08,2024-01-08,High
ORD-502646,2024-01-03,SKU-10107,42,81.36,Midwest,Completed,FC-02,2024-01-06,2024-01-07,Normal
ORD-502647,2024-01-03,SKU-10202,20,14.63,South,Completed,FC-02,2024-01-08,2024-01-10,Normal
ORD-502648,2024-01-03,SKU-10169,16,99.96,Midwest,Returned,FC-05,2024-01-04,,Normal
ORD-502649,2024-01-03,SKU-10481,24,142.59,West,Completed,FC-01,2024-01-07,2024-01-06,Normal
ORD-502650,2024-01-03,SKU-10269,25,63.39,Northeast,Completed,FC-04,2024-01-06,2024-01-07,High
ORD-502651,2024-01-03,SKU-10144,22,36.11,West,Completed,FC-02,2024-01-05,2024-01-06,Normal
ORD-502652,2024-01-03,SKU-10352,27,19.19,West,Completed,FC-03,2024-01-04,2024-01-05,Normal
ORD-502653,2024-01-03,SKU-10416,45,13.16,Northeast,Returned,FC-02,2024-01-08,,Normal
ORD-502654,2024-01-03,SKU-10448,46,148.95,West,Completed,FC-01,2024-01-07,2024-01-08,High
ORD-502655,2024-01-03,SKU-10369,25,82.37,West,Returned,FC-01,2024-01-07,,Normal
ORD-502656,2024-01-03,SKU-10277,36,125.31,Midwest,Cancelled,FC-01,2024-01-04,,Normal
ORD-502657,2024-01-03,SKU-10405,45,23.59,Midwest,Returned,FC-05,2024-01-06,,Normal
ORD-502658,2024-01-03,SKU-10401,41,94.84,Northeast,Completed,FC-05,2024-01-08,2024-01-09,Normal
ORD-502659,2024-01-03,SKU-10154,48,141.39,Northeast,Completed,FC-02,2024-01-08,2024-01-08,High
ORD-502660,2024-01-03,SKU-10496,49,6.96,Northeast,Cancelled,FC-04,2024-01-08,,Normal
ORD-502661,2024-01-03,SKU-10047,26,16.02,Northeast,Completed,FC-05,2024-01-06,2024-01-06,Normal
ORD-502662,2024-01-03,SKU-10145,17,142.14,Midwest,Cancelled,FC-04,2024-01-05,,High
ORD-502663,2024-01-03,SKU-10254,28,70.81,South,Returned,FC-05,2024-01-07,,Normal
ORD-502664,2024-01-03,SKU-10231,43,128.19,West,Completed,FC-04,2024-01-04,2024-01-06,Normal
ORD-502665,2024-01-03,SKU-10228,38,27.35,Northeast,Completed,FC-05,2024-01-04,2024-01-03,Normal
ORD-502666,2024-01-03,SKU-10159,11,32.42,Midwest,Completed,FC-06,2024-01-06,2024-01-06,Normal
ORD-502667,2024-01-03,SKU-10048,42,96.82,Midwest,Cancelled,FC-02,2024-01-06,,Normal
ORD-502668,2024-01-03,SKU-10250,42,48.26,Midwest,Cancelled,FC-01,2024-01-04,,Normal
ORD-502669,2024-01-03,SKU-10315,39,28.72,Midwest,Returned,FC-01,2024-01-07,,Normal
ORD-502670,2024-01-03,SKU-10129,13,90.38,South,Returned,FC-06,2024-01-04,,Normal
ORD-502671,2024-01-03,SKU-10077,19,67.49,South,Completed,FC-06,2024-01-05,2024-01-04,Normal
ORD-502672,2024-01-03,SKU-10208,23,89.07,South,Completed,FC-06,2024-01-05,2024-01-06,Normal
ORD-502673,2024-01-03,SKU-10287,31,18.74,Northeast,Returned,FC-03,2024-01-06,,Normal
ORD-502674,2024-01-03,SKU-10120,33,55.55,Northeast,Completed,FC-06,2024-01-08,2024-01-10,Normal
ORD-502675,2024-01-03,SKU-10284,46,82.8,West,Completed,FC-04,2024-01-07,2024-01-06,Normal
ORD-502676,2024-01-03,SKU-10192,43,122.83,West,Completed,FC-02,2024-01-04,2024-01-05,Normal
ORD-502677,2024-01-03,SKU-10062,26,104.47,Midwest,Completed,FC-04,2024-01-04,2024-01-03,Normal
ORD-502678,2024-01-03,SKU-10058,17,105.14,Northeast,Completed,FC-04,2024-01-08,2024-01-09,Normal
ORD-502679,2024-01-03,SKU-10411,36,79.41,Northeast,Cancelled,FC-02,2024-01-06,,Normal
ORD-502680,2024-01-03,SKU-10280,24,30.48,Northeast,Returned,FC-01,2024-01-04,,Normal
ORD-502681,2024-01-03,SKU-10222,39,66.51,South,Completed,FC-05,2024-01-08,2024-01-10,Normal
ORD-502682,2024-01-03,SKU-10455,1,124.64,Midwest,Completed,FC-02,2024-01-08,2024-01-10,Normal
ORD-502683,2024-01-03,SKU-10350,18,130.27,South,Completed,FC-05,2024-01-06,2024-01-05,Normal
ORD-502684,2024-01-03,SKU-10241,49,17.46,Midwest,Returned,FC-03,2024-01-05,,Normal
ORD-502685,2024-01-03,SKU-10368,40,69.36,Midwest,Completed,FC-05,2024-01-07,2024-01-07,Normal
ORD-502686,2024-01-03,SKU-10242,28,65.29,South,Completed,FC-04,2024-01-06,2024-01-05,Normal
ORD-502687,2024-01-03,SKU-10240,4,81.44,West,Completed,FC-03,2024-01-07,2024-01-08,Normal
ORD-502688,2024-01-03,SKU-10102,10,101.24,Northeast,Completed,FC-03,2024-01-05,2024-01-04,High
ORD-502689,2024-01-03,SKU-10319,35,31.59,Midwest,Returned,FC-01,2024-01-05,,Normal
ORD-502690,2024-01-03,SKU-10286,31,123.55,South,Completed,FC-06,2024-01-04,2024-01-05,High
ORD-502691,2024-01-03,SKU-10098,3,35.55,South,Completed,FC-04,2024-01-08,2024-01-07,Normal
ORD-502692,2024-01-03,SKU-10156,33,10.1,Northeast,Completed,FC-03,2024-01-08,2024-01-08,Normal
ORD-502693,2024-01-03,SKU-10328,26,15.9,West,Completed,FC-05,2024-01-05,2024-01-06,Normal
ORD-502694,2024-01-03,SKU-10374,33,54.25,South,Completed,FC-02,2024-01-06,2024-01-07,Normal
ORD-502695,2024-01-03,SKU-10052,21,115.29,Northeast,Completed,FC-03,2024-01-07,2024-01-06,Normal
ORD-502696,2024-01-03,SKU-10436,37,21.86,South,Cancelled,FC-06,2024-01-08,,Normal
ORD-502697,2024-01-03,SKU-10342,26,68.39,Midwest,Returned,FC-02,2024-01-06,,High
ORD-502698,2024-01-03,SKU-10118,38,92.58,West,Completed,FC-05,2024-01-04,2024-01-03,Normal
ORD-502699,2024-01-03,SKU-10084,47,47.15,West,Returned,FC-03,2024-01-06,,High
ORD-502700,2024-01-03,SKU-10496,1,144.3,Midwest,Completed,FC-05,2024-01-06,2024-01-06,Normal
ORD-502701,2024-01-03,SKU-10217,49,127.6,South,Returned,FC-03,2024-01-04,,Normal
ORD-502702,2024-01-03,SKU-10060,14,135.71,Northeast,Completed,FC-04,2024-01-04,2024-01-03,Normal
ORD-502703,2024-01-03,SKU-10361,38,126.31,South,Returned,FC-03,2024-01-06,,Normal
ORD-502704,2024-01-03,SKU-10162,38,106.24,West,Cancelled,FC-05,2024-01-04,,Normal
ORD-502705,2024-01-03,SKU-10489,29,53.74,South,Completed,FC-06,2024-01-04,2024-01-06,Normal
ORD-502706,2024-01-03,SKU-10223,46,106.33,Northeast,Cancelled,FC-04,2024-01-07,,Normal
ORD-502707,2024-01-03,SKU-10128,10,25.32,Northeast,Completed,FC-06,2024-01-04,2024-01-05,Normal
ORD-502708,2024-01-03,SKU-10012,13,69.78,Northeast,Completed,FC-06,2024-01-05,2024-01-07,Normal
ORD-502709,2024-01-03,SKU-10217,34,110.19,Midwest,Completed,FC-04,2024-01-06,2024-01-07,Normal
ORD-502710,2024-01-03,SKU-10477,45,63.53,Midwest,Completed,FC-04,2024-01-04,2024-01-04,Normal
ORD-502711,2024-01-03,SKU-10099,33,122.91,South,Completed,FC-03,2024-01-06,2024-01-05,High
ORD-502712,2024-01-03,SKU-10188,7,20.86,West,Completed,FC-05,2024-01-08,2024-01-07,Normal
ORD-502713,2024-01-03,SKU-10331,23,87.57,Northeast,Completed,FC-04,2024-01-05,2024-01-07,High
ORD-502714,2024-01-03,SKU-10356,7,78.02,South,Completed,FC-06,2024-01-04,2024-01-06,High
ORD-502715,2024-01-03,SKU-10292,8,63.7,Northeast,Completed,FC-05,2024-01-07,2024-01-07,Normal
ORD-502716,2024-01-03,SKU-10251,5,23.14,Northeast,Completed,FC-06,2024-01-08,2024-01-08,Normal
ORD-502717,2024-01-03,SKU-10384,34,37.66,West,Cancelled,FC-01,2024-01-04,,Normal
ORD-502718,2024-01-03,SKU-10313,4,41.77,Midwest,Completed,FC-02,2024-01-05,2024-01-04,High
ORD-502719,2024-01-03,SKU-10427,33,31.96,West,Completed,FC-04,2024-01-08,2024-01-07,Normal
ORD-502720,2024-01-03,SKU-10031,26,93.37,West,Completed,FC-05,2024-01-07,2024-01-07,Normal
ORD-502721,2024-01-03,SKU-10436,12,113.51,West,Completed,FC-03,2024-01-04,2024-01-05,Normal
ORD-502722,2024-01-03,SKU-10434,26,78.34,Midwest,Completed,FC-05,2024-01-06,2024-01-08,Normal
ORD-502723,2024-01-03,SKU-10187,24,140.01,West,Cancelled,FC-06,2024-01-08,,Normal
ORD-502724,2024-01-03,SKU-10428,3,109.89,West,Completed,FC-02,2024-01-05,2024-01-07,Normal
ORD-502725,2024-01-03,SKU-10256,9,97.87,South,Completed,FC-01,2024-01-08,2024-01-09,Normal
ORD-502726,2024-01-03,SKU-10022,25,37.56,Midwest,Completed,FC-06,2024-01-06,2024-01-05,Normal
ORD-502727,2024-01-03,SKU-10088,32,76.39,South,Completed,FC-03,2024-01-08,2024-01-09,Normal
ORD-502728,2024-01-03,SKU-10060,20,124.88,Northeast,Completed,FC-05,2024-01-08,2024-01-07,Normal
ORD-502729,2024-01-03,SKU-10044,25,32.82,Northeast,Cancelled,FC-01,2024-01-05,,Normal
ORD-502730,2024-01-03,SKU-10046,19,90.68,West,Completed,FC-02,2024-01-05,2024-01-04,Normal
ORD-502731,2024-01-03,SKU-10320,42,144.39,Midwest,Completed,FC-01,2024-01-04,2024-01-06,Normal
ORD-502732,2024-01-03,SKU-10191,25,41.62,West,Returned,FC-06,2024-01-07,,Normal
ORD-502733,2024-01-03,SKU-10157,3,20.26,Midwest,Completed,FC-03,2024-01-05,2024-01-05,High
ORD-502734,2024-01-03,SKU-10361,36,129.06,Midwest,Completed,FC-03,2024-01-04,2024-01-05,Normal
ORD-502735,2024-01-03,SKU-10161,37,70.19,Midwest,Returned,FC-02,2024-01-04,,Normal
ORD-502736,2024-01-03,SKU-10102,27,78.65,South,Completed,FC-03,2024-01-05,2024-01-07,Normal
ORD-502737,2024-01-03,SKU-10135,24,9.14,Northeast,Completed,FC-03,2024-01-08,2024-01-10,Normal
ORD-502738,2024-01-03,SKU-10178,7,109.49,Northeast,Cancelled,FC-06,2024-01-08,,Normal
ORD-502739,2024-01-03,SKU-10087,12,54.59,Northeast,Completed,FC-02,2024-01-04,2024-01-04,Normal
ORD-502740,2024-01-03,SKU-10107,22,18.64,South,Returned,FC-06,2024-01-07,,Normal
ORD-502741,2024-01-03,SKU-10407,20,95.24,Midwest,Completed,FC-03,2024-01-04,2024-01-04,Normal
ORD-502742,2024-01-03,SKU-10257,16,6.21,South,Cancelled,FC-01,2024-01-07,,Normal
ORD-502743,2024-01-03,SKU-10107,27,140.22,Midwest,Completed,FC-04,2024-01-06,2024-01-08,Normal
ORD-502744,2024-01-03,SKU-10472,33,102.41,Midwest,Completed,FC-04,2024-01-08,2024-01-08,Normal
ORD-502745,2024-01-03,SKU-10300,9,103.02,South,Completed,FC-05,2024-01-06,2024-01-05,Normal
ORD-502746,2024-01-03,SKU-10301,44,102.89,South,Completed,FC-06,2024-01-05,2024-01-04,Normal
ORD-502747,2024-01-03,SKU-10183,33,15.76,Midwest,Completed,FC-04,2024-01-04,2024-01-05,Normal
ORD-502748,2024-01-03,SKU-10172,5,110.11,Midwest,Completed,FC-03,2024-01-05,2024-01-04,Normal
ORD-502749,2024-01-03,SKU-10239,18,133.61,Midwest,Cancelled,FC-01,2024-01-08,,Normal
ORD-502750,2024-01-03,SKU-10315,8,6.71,Northeast,Returned,FC-06,2024-01-04,,Normal
ORD-502751,2024-01-03,SKU-10427,5,49.16,South,Completed,FC-06,2024-01-06,2024-01-06,Normal
ORD-502752,2024-01-03,SKU-10172,31,136.09,Northeast,Returned,FC-03,2024-01-05,,High
