date,sku,supplier_id,inventory_level,reorder_point,reorder_qty,on_order_qty,lead_time_days
2024-01-10,SKU-10461,SUP-221,3427,254,835,0,7
2024-01-10,SKU-10462,SUP-249,1145,533,1240,0,8
2024-01-10,SKU-10463,SUP-208,122,716,1074,1074,13
2024-01-10,SKU-10464,SUP-240,2443,693,1253,0,6
2024-01-10,SKU-10465,SUP-216,1331,610,1935,0,14
2024-01-10,SKU-10466,SUP-210,620,271,1081,0,14
2024-01-10,SKU-10467,SUP-247,1248,489,879,0,8
2024-01-10,SKU-10468,SUP-228,3431,279,565,0,10
2024-01-10,SKU-10469,SUP-235,497,258,1277,0,9
2024-01-10,SKU-10470,SUP-245,2317,436,578,0,5
2024-01-10,SKU-10471,SUP-227,2590,325,1072,0,7
2024-01-10,SKU-10472,SUP-235,3105,301,1125,0,6
2024-01-10,SKU-10473,SUP-200,2042,404,862,0,5
2024-01-10,SKU-10474,SUP-207,2293,433,515,0,7
2024-01-10,SKU-10475,SUP-204,1399,619,1979,0,14
2024-01-10,SKU-10476,SUP-244,2925,791,575,0,6
2024-01-10,SKU-10477,SUP-209,1194,515,1598,0,8
2024-01-10,SKU-10478,SUP-234,2441,745,1152,0,8
2024-01-10,SKU-10479,SUP-202,3005,227,1998,0,9
2024-01-10,SKU-10480,SUP-223,3475,290,614,0,4
2024-01-10,SKU-10481,SUP-237,475,289,1256,0,12
2024-01-10,SKU-10482,SUP-235,85,557,969,969,6
2024-01-10,SKU-10483,SUP-209,2262,697,1936,0,3
2024-01-10,SKU-10484,SUP-227,887,390,1880,0,11
2024-01-10,SKU-10485,SUP-208,580,666,1883,1883,5
2024-01-10,SKU-10486,SUP-202,255,684,1767,1767,13
2024-01-10,SKU-10487,SUP-219,2404,595,1752,0,12
2024-01-10,SKU-10488,SUP-223,3132,247,1061,0,3
2024-01-10,SKU-10489,SUP-202,1024,360,602,0,14
2024-01-10,SKU-10490,SUP-222,936,598,1456,0,13
2024-01-10,SKU-10491,SUP-213,3289,449,1410,0,3
2024-01-10,SKU-10492,SUP-243,1699,439,1582,0,13
2024-01-10,SKU-10493,SUP-215,2196,486,572,0,8
2024-01-10,SKU-10494,SUP-242,451,402,730,0,10
2024-01-10,SKU-10495,SUP-206,3314,504,965,0,3
2024-01-10,SKU-10496,SUP-222,1510,465,746,0,9
2024-01-10,SKU-10497,SUP-249,2809,660,753,0,10
2024-01-10,SKU-10498,SUP-235,1085,370,557,0,3
2024-01-10,SKU-10499,SUP-226,93,733,1742,1742,4
2024-01-11,SKU-10000,SUP-240,2422,301,1156,0,10
2024-01-11,SKU-10001,SUP-207,894,725,765,0,8
2024-01-11,SKU-10002,SUP-201,2778,230,1694,0,5
2024-01-11,SKU-10003,SUP-247,2776,310,1591,0,9
2024-01-11,SKU-10004,SUP-217,2886,461,1386,0,14
2024-01-11,SKU-10005,SUP-215,2225,307,1946,0,5
2024-01-11,SKU-10006,SUP-214,866,646,1017,0,12
2024-01-11,SKU-10007,SUP-208,114,624,1891,1891,8
2024-01-11,SKU-10008,SUP-247,1021,217,1728,0,13
2024-01-11,SKU-10009,SUP-206,2598,356,1789,0,8
2024-01-11,SKU-10010,SUP-243,3032,331,1240,0,4
2024-01-11,SKU-10011,SUP-247,2532,627,1365,0,14
2024-01-11,SKU-10012,SUP-234,2215,696,941,0,14
2024-01-11,SKU-10013,SUP-205,1562,374,1368,0,13
2024-01-11,SKU-10014,SUP-237,3490,709,1867,0,12
2024-01-11,SKU-10015,SUP-227,1311,368,1857,0,12
2024-01-11,SKU-10016,SUP-202,2772,676,1344,0,11
2024-01-11,SKU-10017,SUP-201,3208,452,857,0,12
2024-01-11,SKU-10018,SUP-205,1807,724,1940,0,11
2024-01-11,SKU-10019,SUP-213,2035,571,652,0,10
2024-01-11,SKU-10020,SUP-214,3069,219,1092,0,8
2024-01-11,SKU-10021,SUP-232,2748,218,943,0,7
2024-01-11,SKU-10022,SUP-238,2875,346,929,0,10
2024-01-11,SKU-10023,SUP-201,2771,764,868,0,4
2024-01-11,SKU-10024,SUP-235,1542,717,1274,0,3
2024-01-11,SKU-10025,SUP-212,2313,744,1516,0,6
2024-01-11,SKU-10026,SUP-245,2038,482,977,0,8
2024-01-11,SKU-10027,SUP-241,686,688,1169,1169,4
2024-01-11,SKU-10028,SUP-244,3303,226,1550,0,7
2024-01-11,SKU-10029,SUP-234,208,721,1644,1644,3
2024-01-11,SKU-10030,SUP-226,1765,617,826,0,9
2024-01-11,SKU-10031,SUP-214,810,283,645,0,13
2024-01-11,SKU-10032,SUP-228,2459,623,1832,0,7
2024-01-11,SKU-10033,SUP-237,3423,546,1825,0,12
2024-01-11,SKU-10034,SUP-217,392,305,670,0,12
2024-01-11,SKU-10035,SUP-200,349,693,1767,1767,5
2024-01-11,SKU-10036,SUP-248,450,513,584,584,11
2024-01-11,SKU-10037,SUP-210,116,532,964,964,10
2024-01-11,SKU-10038,SUP-244,388,782,1156,1156,9
2024-01-11,SKU-10039,SUP-227,2401,559,1901,0,3
2024-01-11,SKU-10040,SUP-221,3414,271,1763,0,10
2024-01-11,SKU-10041,SUP-217,1706,686,1771,0,4
2024-01-11,SKU-10042,SUP-209,1684,201,573,0,7
2024-01-11,SKU-10043,SUP-213,2913,438,1920,0,3
2024-01-11,SKU-10044,SUP-248,495,552,1445,1445,14
2024-01-11,SKU-10045,SUP-221,1855,606,661,0,9
2024-01-11,SKU-10046,SUP-206,2985,464,1509,0,6
2024-01-11,SKU-10047,SUP-205,2217,418,1940,0,11
2024-01-11,SKU-10048,SUP-224,2659,778,1327,0,13
2024-01-11,SKU-10049,SUP-206,1331,455,1958,0,13
2024-01-11,SKU-10050,SUP-222,1306,556,1256,0,3
2024-01-11,SKU-10051,SUP-222,3400,277,1218,0,9
2024-01-11,SKU-10052,SUP-238,1097,263,1151,0,8
2024-01-11,SKU-10053,SUP-216,1805,572,805,0,3
2024-01-11,SKU-10054,SUP-202,3077,784,1915,0,11
2024-01-11,SKU-10055,SUP-246,3235,463,1739,0,3
2024-01-11,SKU-10056,SUP-229,858,742,693,0,14
2024-01-11,SKU-10057,SUP-234,1323,257,1536,0,7
2024-01-11,SKU-10058,SUP-207,1213,293,1106,0,3
2024-01-11,SKU-10059,SUP-224,1914,209,1173,0,8
2024-01-11,SKU-10060,SUP-205,3059,740,1825,0,13
2024-01-11,SKU-10061,SUP-235,1162,770,1456,0,6
2024-01-11,SKU-10062,SUP-218,1616,541,1912,0,11
2024-01-11,SKU-10063,SUP-240,620,728,1535,1535,14
2024-01-11,SKU-10064,SUP-239,1982,252,1959,0,12
2024-01-11,SKU-10065,SUP-223,949,779,843,0,11
2024-01-11,SKU-10066,SUP-236,2412,726,1810,0,13
2024-01-11,SKU-10067,SUP-212,3049,768,698,0,3
2024-01-11,SKU-10068,SUP-245,3361,673,1904,0,9
2024-01-11,SKU-10069,SUP-204,695,271,1481,0,4
2024-01-11,SKU-10070,SUP-202,283,693,1559,1559,10
2024-01-11,SKU-10071,SUP-242,1431,514,1743,0,13
2024-01-11,SKU-10072,SUP-214,2607,321,1332,0,5
2024-01-11,SKU-10073,SUP-249,1208,691,788,0,11
2024-01-11,SKU-10074,SUP-218,1309,250,1338,0,12
2024-01-11,SKU-10075,SUP-205,118,382,1687,1687,12
2024-01-11,SKU-10076,SUP-214,1704,660,973,0,11
2024-01-11,SKU-10077,SUP-206,1294,518,1935,0,6
2024-01-11,SKU-10078,SUP-224,2037,428,1228,0,10
2024-01-11,SKU-10079,SUP-217,1872,551,1965,0,13
2024-01-11,SKU-10080,SUP-229,3068,224,1654,0,4
2024-01-11,SKU-10081,SUP-240,1761,551,1720,0,14
2024-01-11,SKU-10082,SUP-223,2381,281,931,0,3
2024-01-11,SKU-10083,SUP-210,774,300,866,0,12
2024-01-11,SKU-10084,SUP-223,3058,555,510,0,13
2024-01-11,SKU-10085,SUP-222,2040,749,1645,0,10
2024-01-11,SKU-10086,SUP-213,2597,324,811,0,9
2024-01-11,SKU-10087,SUP-242,1837,358,1876,0,6
2024-01-11,SKU-10088,SUP-217,1265,462,1411,0,8
2024-01-11,SKU-10089,SUP-244,2077,216,1136,0,6
2024-01-11,SKU-10090,SUP-243,1077,688,1737,0,6
2024-01-11,SKU-10091,SUP-241,1778,443,731,0,14
2024-01-11,SKU-10092,SUP-204,2206,502,830,0,3
2024-01-11,SKU-10093,SUP-238,380,486,1439,1439,6
2024-01-11,SKU-10094,SUP-240,620,262,627,0,5
2024-01-11,SKU-10095,SUP-210,348,593,1191,1191,14
2024-01-11,SKU-10096,SUP-234,134,794,878,878,13
2024-01-11,SKU-10097,SUP-246,163,577,1642,1642,12
2024-01-11,SKU-10098,SUP-215,669,722,886,886,9
2024-01-11,SKU-10099,SUP-210,664,772,1369,1369,14
2024-01-11,SKU-10100,SUP-229,714,754,610,610,4
2024-01-11,SKU-10101,SUP-224,3158,737,1123,0,7
2024-01-11,SKU-10102,SUP-217,1190,587,1621,0,13
2024-01-11,SKU-10103,SUP-240,257,524,1157,1157,6
2024-01-11,SKU-10104,SUP-244,828,539,903,0,6
2024-01-11,SKU-10105,SUP-235,1036,359,1533,0,4
2024-01-11,SKU-10106,SUP-214,3165,543,1896,0,5
2024-01-11,SKU-10107,SUP-243,2411,254,1601,0,13
2024-01-11,SKU-10108,SUP-220,2054,471,1159,0,8
2024-01-11,SKU-10109,SUP-249,227,277,1000,1000,14
2024-01-11,SKU-10110,SUP-249,538,474,1720,0,10
2024-01-11,SKU-10111,SUP-203,2151,560,1472,0,11
2024-01-11,SKU-10112,SUP-214,1462,658,1354,0,14
2024-01-11,SKU-10113,SUP-202,2870,695,648,0,3
2024-01-11,SKU-10114,SUP-220,1751,491,834,0,13
2024-01-11,SKU-10115,SUP-225,2287,461,1426,0,8
2024-01-11,SKU-10116,SUP-217,517,713,760,760,12
2024-01-11,SKU-10117,SUP-204,183,511,1081,1081,10
2024-01-11,SKU-10118,SUP-213,649,550,527,0,13
2024-01-11,SKU-10119,SUP-236,734,579,1027,0,7
2024-01-11,SKU-10120,SUP-245,1653,426,1950,0,13
2024-01-11,SKU-10121,SUP-220,1388,321,1365,0,3
2024-01-11,SKU-10122,SUP-213,712,597,1024,0,10
2024-01-11,SKU-10123,SUP-241,1693,446,1542,0,3
2024-01-11,SKU-10124,SUP-231,2349,594,1089,0,5
2024-01-11,SKU-10125,SUP-225,1724,509,1481,0,9
2024-01-11,SKU-10126,SUP-241,371,591,547,547,14
2024-01-11,SKU-10127,SUP-229,210,225,920,920,6
2024-01-11,SKU-10128,SUP-209,2144,463,1087,0,8
2024-01-11,SKU-10129,SUP-216,380,346,1849,0,4
2024-01-11,SKU-10130,SUP-208,3334,364,1049,0,8
2024-01-11,SKU-10131,SUP-215,941,397,1897,0,4
2024-01-11,SKU-10132,SUP-247,3112,613,1903,0,3
2024-01-11,SKU-10133,SUP-235,94,311,1891,1891,8
2024-01-11,SKU-10134,SUP-234,3178,239,1904,0,9
2024-01-11,SKU-10135,SUP-216,3043,480,850,0,11
2024-01-11,SKU-10136,SUP-247,1938,518,1322,0,4
2024-01-11,SKU-10137,SUP-237,2526,602,841,0,12
2024-01-11,SKU-10138,SUP-227,256,491,1157,1157,11
2024-01-11,SKU-10139,SUP-237,91,734,1898,1898,6
2024-01-11,SKU-10140,SUP-225,1485,739,1822,0,14
2024-01-11,SKU-10141,SUP-223,3100,678,1472,0,6
2024-01-11,SKU-10142,SUP-214,1991,491,1514,0,9
2024-01-11,SKU-10143,SUP-208,709,361,1128,0,12
2024-01-11,SKU-10144,SUP-232,1071,220,1987,0,5
2024-01-11,SKU-10145,SUP-231,1886,795,1373,0,11
2024-01-11,SKU-10146,SUP-205,2680,341,1503,0,9
2024-01-11,SKU-10147,SUP-248,2676,736,1075,0,11
2024-01-11,SKU-10148,SUP-203,2200,510,1167,0,3
2024-01-11,SKU-10149,SUP-207,1926,212,1459,0,14
2024-01-11,SKU-10150,SUP-209,3211,207,571,0,14
2024-01-11,SKU-10151,SUP-240,2595,300,780,0,5
2024-01-11,SKU-10152,SUP-210,1549,649,1891,0,7
2024-01-11,SKU-10153,SUP-243,1830,565,831,0,6
2024-01-11,SKU-10154,SUP-227,470,796,1717,1717,7
2024-01-11,SKU-10155,SUP-238,1308,598,701,0,4
2024-01-11,SKU-10156,SUP-204,1130,703,525,0,7
2024-01-11,SKU-10157,SUP-224,181,671,666,666,12
2024-01-11,SKU-10158,SUP-224,518,414,1186,0,13
2024-01-11,SKU-10159,SUP-238,3394,682,1555,0,5
2024-01-11,SKU-10160,SUP-229,108,280,1155,1155,6
2024-01-11,SKU-10161,SUP-233,1300,385,921,0,4
2024-01-11,SKU-10162,SUP-216,2609,682,824,0,5
2024-01-11,SKU-10163,SUP-235,2599,744,1585,0,3
2024-01-11,SKU-10164,SUP-200,1512,316,1527,0,4
2024-01-11,SKU-10165,SUP-243,1163,428,1623,0,9
2024-01-11,SKU-10166,SUP-246,2624,420,1509,0,7
2024-01-11,SKU-10167,SUP-207,2795,774,1385,0,4
2024-01-11,SKU-10168,SUP-243,417,447,1297,1297,3
2024-01-11,SKU-10169,SUP-234,3123,616,552,0,14
2024-01-11,SKU-10170,SUP-248,103,252,1105,1105,6
2024-01-11,SKU-10171,SUP-217,655,685,1660,1660,6
2024-01-11,SKU-10172,SUP-249,3002,346,1531,0,13
2024-01-11,SKU-10173,SUP-241,3282,646,762,0,10
2024-01-11,SKU-10174,SUP-221,1581,729,800,0,3
2024-01-11,SKU-10175,SUP-207,599,363,1858,0,13
2024-01-11,SKU-10176,SUP-218,2350,308,677,0,12
2024-01-11,SKU-10177,SUP-227,972,290,838,0,3
2024-01-11,SKU-10178,SUP-210,173,716,1077,1077,10
2024-01-11,SKU-10179,SUP-229,938,443,637,0,14
2024-01-11,SKU-10180,SUP-200,655,516,1062,0,12
2024-01-11,SKU-10181,SUP-246,1371,466,606,0,12
2024-01-11,SKU-10182,SUP-246,3255,567,505,0,13
2024-01-11,SKU-10183,SUP-216,3183,265,919,0,5
2024-01-11,SKU-10184,SUP-232,631,330,1029,0,11
2024-01-11,SKU-10185,SUP-248,2762,216,1989,0,4
2024-01-11,SKU-10186,SUP-211,445,724,1330,1330,13
2024-01-11,SKU-10187,SUP-232,595,332,513,0,11
2024-01-11,SKU-10188,SUP-206,1269,494,1919,0,10
2024-01-11,SKU-10189,SUP-240,3037,764,911,0,5
2024-01-11,SKU-10190,SUP-219,800,330,1317,0,9
2024-01-11,SKU-10191,SUP-240,1158,415,1085,0,4
2024-01-11,SKU-10192,SUP-232,1892,211,582,0,10
2024-01-11,SKU-10193,SUP-238,2473,762,1779,0,3
2024-01-11,SKU-10194,SUP-212,2327,651,1255,0,3
2024-01-11,SKU-10195,SUP-209,804,798,1478,0,10
2024-01-11,SKU-10196,SUP-223,1348,704,1603,0,7
2024-01-11,SKU-10197,SUP-248,1252,665,1017,0,13
2024-01-11,SKU-10198,SUP-210,1025,536,1313,0,8
2024-01-11,SKU-10199,SUP-234,572,569,1934,0,6
2024-01-11,SKU-10200,SUP-249,1092,631,1719,0,11
2024-01-11,SKU-10201,SUP-233,1137,604,991,0,4
2024-01-11,SKU-10202,SUP-200,1068,282,1502,0,3
2024-01-11,SKU-10203,SUP-238,1024,424,1636,0,14
2024-01-11,SKU-10204,SUP-220,1831,722,704,0,8
2024-01-11,SKU-10205,SUP-231,2925,347,1277,0,5
2024-01-11,SKU-10206,SUP-201,586,782,891,891,7
2024-01-11,SKU-10207,SUP-207,1110,441,1974,0,9
2024-01-11,SKU-10208,SUP-223,1460,418,1828,0,5
2024-01-11,SKU-10209,SUP-219,2244,587,1087,0,3
2024-01-11,SKU-10210,SUP-215,823,278,1511,0,4
2024-01-11,SKU-10211,SUP-203,126,533,1047,1047,6
2024-01-11,SKU-10212,SUP-215,670,287,640,0,6
2024-01-11,SKU-10213,SUP-236,115,604,1860,1860,8
2024-01-11,SKU-10214,SUP-205,408,457,1911,1911,9
2024-01-11,SKU-10215,SUP-205,893,674,644,0,8
2024-01-11,SKU-10216,SUP-246,255,644,852,852,12
2024-01-11,SKU-10217,SUP-231,1282,583,1409,0,5
2024-01-11,SKU-10218,SUP-204,574,233,1204,0,5
2024-01-11,SKU-10219,SUP-248,1020,409,961,0,3
2024-01-11,SKU-10220,SUP-234,412,389,1756,0,10
2024-01-11,SKU-10221,SUP-249,273,585,880,880,11
2024-01-11,SKU-10222,SUP-208,2518,261,1990,0,8
2024-01-11,SKU-10223,SUP-208,2648,264,1952,0,8
2024-01-11,SKU-10224,SUP-242,3325,629,1523,0,3
2024-01-11,SKU-10225,SUP-230,371,477,1819,1819,9
2024-01-11,SKU-10226,SUP-235,1088,206,1655,0,14
2024-01-11,SKU-10227,SUP-210,3388,795,1234,0,12
2024-01-11,SKU-10228,SUP-216,661,763,1891,1891,10
2024-01-11,SKU-10229,SUP-233,701,727,1446,1446,4
2024-01-11,SKU-10230,SUP-238,1491,277,939,0,7
2024-01-11,SKU-10231,SUP-227,2985,466,625,0,13
2024-01-11,SKU-10232,SUP-213,3439,743,1001,0,5
2024-01-11,SKU-10233,SUP-234,3548,586,911,0,12
2024-01-11,SKU-10234,SUP-248,2422,527,599,0,13
2024-01-11,SKU-10235,SUP-246,2498,316,698,0,9
2024-01-11,SKU-10236,SUP-244,1046,623,1877,0,9
2024-01-11,SKU-10237,SUP-212,74,702,1783,1783,14
2024-01-11,SKU-10238,SUP-245,3532,795,1359,0,8
2024-01-11,SKU-10239,SUP-219,1314,346,1716,0,10
2024-01-11,SKU-10240,SUP-225,2773,313,1511,0,12
2024-01-11,SKU-10241,SUP-242,323,737,625,625,11
2024-01-11,SKU-10242,SUP-241,697,482,1150,0,7
2024-01-11,SKU-10243,SUP-223,568,581,715,715,6
2024-01-11,SKU-10244,SUP-228,705,639,1814,0,9
2024-01-11,SKU-10245,SUP-233,1358,242,1693,0,6
2024-01-11,SKU-10246,SUP-228,265,737,1995,1995,8
2024-01-11,SKU-10247,SUP-207,2635,774,974,0,3
2024-01-11,SKU-10248,SUP-215,2866,259,1552,0,5
2024-01-11,SKU-10249,SUP-214,1224,593,1368,0,12
2024-01-11,SKU-10250,SUP-204,2189,637,1451,0,6
2024-01-11,SKU-10251,SUP-221,1237,558,1194,0,7
2024-01-11,SKU-10252,SUP-201,3399,584,1641,0,4
2024-01-11,SKU-10253,SUP-237,1082,661,1469,0,9
2024-01-11,SKU-10254,SUP-235,2737,352,771,0,10
2024-01-11,SKU-10255,SUP-214,3082,388,1311,0,13
2024-01-11,SKU-10256,SUP-237,498,418,1093,0,12
2024-01-11,SKU-10257,SUP-214,2060,677,1952,0,3
2024-01-11,SKU-10258,SUP-200,2760,578,1525,0,4
2024-01-11,SKU-10259,SUP-204,746,478,713,0,3
2024-01-11,SKU-10260,SUP-245,952,210,1370,0,5
2024-01-11,SKU-10261,SUP-240,2035,626,1955,0,4
2024-01-11,SKU-10262,SUP-203,2896,731,719,0,4
2024-01-11,SKU-10263,SUP-214,2056,624,1821,0,10
2024-01-11,SKU-10264,SUP-204,2057,654,900,0,14
2024-01-11,SKU-10265,SUP-202,3292,233,747,0,4
2024-01-11,SKU-10266,SUP-221,127,322,526,526,13
2024-01-11,SKU-10267,SUP-204,1398,685,1983,0,5
2024-01-11,SKU-10268,SUP-232,834,575,1164,0,3
2024-01-11,SKU-10269,SUP-215,965,282,1173,0,9
2024-01-11,SKU-10270,SUP-217,2235,561,1183,0,9
2024-01-11,SKU-10271,SUP-242,2407,734,813,0,6
2024-01-11,SKU-10272,SUP-231,1648,394,1781,0,8
2024-01-11,SKU-10273,SUP-213,704,559,1047,0,14
2024-01-11,SKU-10274,SUP-234,645,701,1350,1350,11
2024-01-11,SKU-10275,SUP-208,844,700,1234,0,3
2024-01-11,SKU-10276,SUP-246,523,485,646,0,12
2024-01-11,SKU-10277,SUP-236,2391,210,775,0,8
2024-01-11,SKU-10278,SUP-236,1971,403,844,0,10
2024-01-11,SKU-10279,SUP-230,1090,221,1338,0,10
2024-01-11,SKU-10280,SUP-215,2088,644,762,0,10
2024-01-11,SKU-10281,SUP-230,2986,591,1388,0,11
2024-01-11,SKU-10282,SUP-226,665,765,1682,1682,6
2024-01-11,SKU-10283,SUP-212,267,575,536,536,8
2024-01-11,SKU-10284,SUP-206,862,236,600,0,4
2024-01-11,SKU-10285,SUP-206,211,338,594,594,9
2024-01-11,SKU-10286,SUP-242,2270,585,622,0,11
2024-01-11,SKU-10287,SUP-227,3324,606,1495,0,9
2024-01-11,SKU-10288,SUP-222,1128,276,733,0,12
2024-01-11,SKU-10289,SUP-227,3130,666,968,0,10
2024-01-11,SKU-10290,SUP-226,3207,577,676,0,4
2024-01-11,SKU-10291,SUP-229,2037,226,1075,0,14
2024-01-11,SKU-10292,SUP-246,3427,315,744,0,6
2024-01-11,SKU-10293,SUP-203,124,649,1035,1035,9
2024-01-11,SKU-10294,SUP-243,2635,706,907,0,14
2024-01-11,SKU-10295,SUP-241,1834,647,1042,0,7
2024-01-11,SKU-10296,SUP-241,2901,527,1809,0,5
2024-01-11,SKU-10297,SUP-206,793,686,644,0,14
2024-01-11,SKU-10298,SUP-203,924,726,1795,0,8
2024-01-11,SKU-10299,SUP-225,752,294,1970,0,3
2024-01-11,SKU-10300,SUP-246,2532,635,1069,0,8
2024-01-11,SKU-10301,SUP-221,220,564,1902,1902,6
2024-01-11,SKU-10302,SUP-206,378,614,1582,1582,9
2024-01-11,SKU-10303,SUP-215,3225,500,1107,0,13
2024-01-11,SKU-10304,SUP-212,2128,546,1311,0,9
2024-01-11,SKU-10305,SUP-212,933,229,645,0,10
2024-01-11,SKU-10306,SUP-234,1793,702,1298,0,10
2024-01-11,SKU-10307,SUP-228,1477,200,609,0,4
2024-01-11,SKU-10308,SUP-208,1117,252,761,0,3
2024-01-11,SKU-10309,SUP-227,1581,433,572,0,7
2024-01-11,SKU-10310,SUP-211,1159,683,1529,0,8
2024-01-11,SKU-10311,SUP-217,1121,336,1278,0,6
2024-01-11,SKU-10312,SUP-229,819,769,1729,0,12
2024-01-11,SKU-10313,SUP-215,1374,330,1391,0,12
2024-01-11,SKU-10314,SUP-204,2073,551,1936,0,9
2024-01-11,SKU-10315,SUP-228,2989,525,964,0,4
2024-01-11,SKU-10316,SUP-235,1454,499,855,0,6
2024-01-11,SKU-10317,SUP-206,986,366,639,0,13
2024-01-11,SKU-10318,SUP-203,2390,455,870,0,8
2024-01-11,SKU-10319,SUP-241,3048,411,1739,0,14
2024-01-11,SKU-10320,SUP-234,1906,659,1539,0,6
2024-01-11,SKU-10321,SUP-200,1291,292,1272,0,12
2024-01-11,SKU-10322,SUP-205,2541,687,1617,0,12
2024-01-11,SKU-10323,SUP-248,2189,688,1667,0,12
2024-01-11,SKU-10324,SUP-215,606,693,983,983,6
2024-01-11,SKU-10325,SUP-210,1961,274,1563,0,10
2024-01-11,SKU-10326,SUP-226,2218,597,1506,0,4
2024-01-11,SKU-10327,SUP-231,2684,303,1867,0,5
2024-01-11,SKU-10328,SUP-230,31,377,1535,1535,11
2024-01-11,SKU-10329,SUP-213,3400,655,748,0,12
2024-01-11,SKU-10330,SUP-225,1226,203,1759,0,4
2024-01-11,SKU-10331,SUP-203,2974,495,1339,0,12
2024-01-11,SKU-10332,SUP-210,2368,747,907,0,3
2024-01-11,SKU-10333,SUP-224,124,619,645,645,3
2024-01-11,SKU-10334,SUP-200,2552,442,978,0,11
2024-01-11,SKU-10335,SUP-224,2461,433,985,0,11
2024-01-11,SKU-10336,SUP-216,2470,537,1360,0,7
2024-01-11,SKU-10337,SUP-229,3401,556,1572,0,12
2024-01-11,SKU-10338,SUP-218,914,349,1295,0,10
2024-01-11,SKU-10339,SUP-227,1331,521,576,0,3
2024-01-11,SKU-10340,SUP-244,1045,746,1946,0,12
2024-01-11,SKU-10341,SUP-246,2921,231,771,0,6
2024-01-11,SKU-10342,SUP-235,2199,567,1839,0,14
2024-01-11,SKU-10343,SUP-242,3166,567,579,0,8
2024-01-11,SKU-10344,SUP-245,1541,478,1003,0,13
2024-01-11,SKU-10345,SUP-231,1985,536,1020,0,8
2024-01-11,SKU-10346,SUP-209,1459,723,1941,0,5
2024-01-11,SKU-10347,SUP-212,2901,471,1189,0,4
2024-01-11,SKU-10348,SUP-218,3027,436,1833,0,14
2024-01-11,SKU-10349,SUP-213,352,464,1536,1536,14
2024-01-11,SKU-10350,SUP-203,724,583,1516,0,4
2024-01-11,SKU-10351,SUP-237,373,498,1414,1414,14
2024-01-11,SKU-10352,SUP-247,2733,246,1402,0,13
2024-01-11,SKU-10353,SUP-234,2547,352,955,0,6
2024-01-11,SKU-10354,SUP-203,1061,455,677,0,6
2024-01-11,SKU-10355,SUP-247,697,274,1218,0,14
2024-01-11,SKU-10356,SUP-220,2391,236,1643,0,7
2024-01-11,SKU-10357,SUP-203,2316,200,1435,0,9
2024-01-11,SKU-10358,SUP-203,1527,506,1118,0,10
2024-01-11,SKU-10359,SUP-237,2331,689,506,0,4
2024-01-11,SKU-10360,SUP-230,3088,206,999,0,13
2024-01-11,SKU-10361,SUP-232,654,256,1089,0,12
2024-01-11,SKU-10362,SUP-233,2821,229,866,0,12
2024-01-11,SKU-10363,SUP-210,2264,209,646,0,14
2024-01-11,SKU-10364,SUP-203,329,715,1876,1876,3
2024-01-11,SKU-10365,SUP-232,357,644,594,594,11
2024-01-11,SKU-10366,SUP-205,1931,349,1052,0,6
2024-01-11,SKU-10367,SUP-211,853,490,1957,0,11
2024-01-11,SKU-10368,SUP-204,2120,674,1036,0,3
2024-01-11,SKU-10369,SUP-238,920,526,1094,0,6
2024-01-11,SKU-10370,SUP-204,2920,567,1834,0,13
2024-01-11,SKU-10371,SUP-243,2043,203,1899,0,3
2024-01-11,SKU-10372,SUP-215,1874,336,1333,0,13
2024-01-11,SKU-10373,SUP-225,2394,316,1702,0,8
2024-01-11,SKU-10374,SUP-207,2616,277,1240,0,7
2024-01-11,SKU-10375,SUP-236,3411,541,1861,0,5
2024-01-11,SKU-10376,SUP-215,3162,344,1076,0,11
2024-01-11,SKU-10377,SUP-237,1202,385,1042,0,9
2024-01-11,SKU-10378,SUP-238,1661,209,1356,0,14
2024-01-11,SKU-10379,SUP-202,446,436,832,0,3
2024-01-11,SKU-10380,SUP-239,475,658,1983,1983,11
2024-01-11,SKU-10381,SUP-205,3382,620,902,0,13
2024-01-11,SKU-10382,SUP-226,630,596,1711,0,14
2024-01-11,SKU-10383,SUP-242,3098,276,1351,0,6
2024-01-11,SKU-10384,SUP-237,1093,287,1414,0,8
2024-01-11,SKU-10385,SUP-236,2640,598,1266,0,8
2024-01-11,SKU-10386,SUP-233,2340,420,1063,0,4
2024-01-11,SKU-10387,SUP-220,2464,236,1345,0,4
2024-01-11,SKU-10388,SUP-216,1540,474,604,0,14
2024-01-11,SKU-10389,SUP-213,486,495,1878,1878,8
2024-01-11,SKU-10390,SUP-242,121,350,1356,1356,3
2024-01-11,SKU-10391,SUP-245,839,651,1069,0,14
2024-01-11,SKU-10392,SUP-220,3229,561,702,0,9
2024-01-11,SKU-10393,SUP-215,1909,328,1549,0,3
2024-01-11,SKU-10394,SUP-216,1254,241,1464,0,9
2024-01-11,SKU-10395,SUP-225,2617,271,1399,0,14
2024-01-11,SKU-10396,SUP-208,2540,563,1838,0,7
2024-01-11,SKU-10397,SUP-242,2653,776,805,0,6
2024-01-11,SKU-10398,SUP-241,247,451,1822,1822,14
2024-01-11,SKU-10399,SUP-219,2380,453,1440,0,11
2024-01-11,SKU-10400,SUP-229,1976,295,666,0,3
2024-01-11,SKU-10401,SUP-220,1146,261,673,0,9
2024-01-11,SKU-10402,SUP-248,2937,452,696,0,12
2024-01-11,SKU-10403,SUP-204,596,253,1862,0,9
